name,latitude,longitude
Gambolovo,59.64944,30.3825
Izbishche,58.53333,30.4
Sankt-Peterburg/Sofiyskaya Ul. Mediumwave Transmitter,59.85464,30.421
Losevka,60.56268,30.44174
Khantulovo,60.3501,30.462
Shchelino,58.31767,30.48346
Zhëstki,56.30156,30.5043
Tifonovo,56.292,30.5302
Savkino Pervoye,59.2,30.55
Novoye Toksovo,60.21415,30.57203
Nyanino,56.1911,30.5973
Kartsevo,56.48997,30.61523
Lopatkino,56.0274,30.6343
Nikitino,56.66269,30.65368
Konotoptsy,57.8203,30.6832
Zhitnitsy,56.77415,30.70329
Pashkovo,56.48333,30.73333
Lekhino,57.0446,30.7538
Gubnyy Zhar,57.0241,30.7762
Bol’shoye Vakhromeyevo,57.58333,30.8
Lusnya,56.3206,30.8265
Shchëloki,56.88927,30.85196
Filistovo,57.41007,30.88212
Pukhtëvo,56.2609,30.9014
Rovno,57.65442,30.93118
Zumen,56.8147,30.9523
Borisova Griva,60.08936,30.97727
Malaya Karavayeva,57.05,31.0
Nechepert’,59.62523,31.02573
Moskal’ki,55.15,31.05
Tësovo-Netyl’skiy,58.95,31.06667
Alëshnya,57.07431,31.0908
Paryshevo,57.7486,31.1158
Kun’ya,57.11596,31.134
Mëdovo,57.13139,31.16111
Babotki,55.13569,31.17939
Khleboyedova,57.43333,31.2
Lyuban’,59.35,31.21667
Boloto Chistik Mokh,56.02417,31.24139
Yermishenki,56.7513,31.26591
Kamennaya Leshnya,54.93333,31.28333
Pogorelets,58.55,31.3
Kreksha,58.03815,31.32506
Urochishche Morgi,54.29772,31.34822
Ladygovo,56.48333,31.36667
Ostrov Karedzhi,60.11667,31.38333
Pan’kovka,57.4082,31.4042
Novo-Nikolayevskaya Koloniya,58.59656,31.42889
Vorotok,58.05,31.45
Staroye,56.85654,31.46908
Titovshchina,55.24145,31.48977
Zhukovo,54.3,31.51667
Lukinskoye,59.87866,31.53356
Stolbunka,52.8737,31.5582
Urochishche Korystichi,53.04913,31.57986
Zuyevy Gorki,57.5954,31.5972
Volki,55.46667,31.61667
Staraya Kanava,60.13333,31.63333
Shchekotets,58.02632,31.65776
Zaglody,52.9919,31.672
Pennoye,55.78321,31.6936
Koverdyayevo,56.63858,31.71296
Spiridovo,56.23438,31.72893
Brishchi,56.60417,31.74944
Sosninskaya Pristan’,59.06667,31.76667
Staryy Dvor,58.16498,31.78333
Sokol’ye,58.35,31.8
Myagry,59.41667,31.81667
Samotësy,56.15,31.83333
Maruya,60.07535,31.84993
Rody,57.15413,31.8632
Sotovo,59.71912,31.87962
Sanniki,54.54752,31.8953
Martisovo,56.57177,31.90974
Shanino,57.1868,31.9289
Novonovitskaya,53.0095,31.9477
Dorokhovo,56.23589,31.96259
Gorodok,54.07309,31.97666
Stepana Razina,52.9318,31.9946
Shishkovo,55.6865,32.0089
Kiselevo,56.7825,32.02278
Khakhili,57.6995,32.0351
Govshitsa,56.86513,32.04946
Korokhotkino,54.84541,32.06262
Smolensk,54.79369,32.07599
Ozero Iligovskoye,56.95511,32.08786
Stantsiya Glazhevo,59.6542,32.10266
Gorokhovo,55.4598,32.117
Gedeonovka,54.8275,32.1306
Visyuchiy Bor,57.6416,32.1429
Botaly,56.81294,32.15624
Sesino,55.6643,32.1699
Perfilovo,54.92516,32.18656
Trutnëvo,54.36667,32.2
Vysokoye,54.73423,32.21287
Bocharovshchina,54.71052,32.22639
Klintsy,52.76033,32.23905
Glukharëvo,56.54981,32.25207
Kozino,54.81044,32.2663
Novopechevaya,52.90833,32.27917
Rozhnya,56.56582,32.28866
Vityazi,55.01137,32.30157
Izvoz,59.9821,32.31566
Zhikharëvo,58.28769,32.3291
Bukhovo,54.4179,32.341
Sosnovka,52.82843,32.35564
Safonovo,55.52244,32.3667
Mosty,57.0388,32.383
Sintsovo Vtoroye,56.55,32.4
Chërnaya,58.72938,32.41452
Ozero Beloye,57.7754,32.4305
Krasnyye Gory,54.90441,32.4452
Ozero Okhvat,56.78873,32.45858
Yermoshki,55.88448,32.47135
Orekhovnya,56.93167,32.48528
Kon’kovo,58.60101,32.50113
Edazi,58.35,32.51667
Nezabudkino,53.82056,32.53333
Koryakino,56.86222,32.54861
Sopshino,54.75,32.56667
Zelenets,59.76443,32.57942
Zvannitsa,59.03742,32.59409
Kamennaya Gora,57.8133,32.6094
Zavrazh’ye,56.48528,32.62417
Kamen’,52.54704,32.63979
Kamenka,54.45025,32.65207
Novyye Udritsy,57.9994,32.6667
Malaya Yazovka,53.51667,32.68333
Ozero Vselug,57.03737,32.69722
Urochishche Gorodishche,57.3845,32.7087
Dobra,54.6327,32.72112
Krasnoye Privol’ye,52.7641,32.73568
Smirnaya,59.3586,32.74995
Krivkino,57.6952,32.7621
Samushkino,60.27051,32.77403
Boloshkovo,58.20257,32.78747
Dubovka,54.16667,32.8
Bol’shoye Zamosh’ye,57.7897,32.8141
Kobyl’shchina,57.925,32.8235
Andreyevskiy,52.47154,32.83663
Vasil’kovo,54.63333,32.85
Dubnyaki,52.38607,32.86429
Maslovo,56.6743,32.87762
Dudachkino,59.94861,32.89091
Yekimovo,54.76278,32.90333
Kirilly,53.98333,32.91667
Khalimonki,53.02698,32.92847
Velyukhany,53.07305,32.94142
Stantsiya Paniklya,56.22763,32.95314
Koshelëvo,57.01667,32.96667
Spas,55.75579,32.9796
Prokshino,60.32601,32.99126
Vodogon,59.16978,33.00515
Priozërnaya,57.51316,33.01924
Urochishche Berezovshchina,52.44191,33.03326
Bykovo,58.77883,33.0458
Yevrasova,56.14,33.05583
Staroye Kurgan’ye,54.02,33.06694
Chonzhoyla,60.91358,33.08121
Bykovo,58.06684,33.09242
Degtyanovo,52.94151,33.10639
Markovo,55.03109,33.11745
Shirokaya,55.45611,33.13222
Zatrostyan’ye,52.42762,33.14389
Bogdanova,54.23976,33.15625
Maloye Khorino,58.51667,33.16667
Bykovo,53.7192,33.1806
Kunitskoye,56.195,33.19444
Lom,57.31876,33.20496
Borok,58.48333,33.21667
Kondraty,54.70445,33.23102
Voyki,52.9148,33.2455
Mar’ino,57.1428,33.25533
Stepankovo,58.74444,33.26667
Baranovskiy,52.83042,33.27897
Butyrki,54.31768,33.28928
Galkovo,54.78333,33.3
Stantsiya Zaostrov’ye,60.62295,33.31207
Vyal’ki,52.88716,33.3237
Zagudayevka,54.26667,33.33333
Aleksandrovka,56.08865,33.34491
Mezhnik,58.3157,33.35633
Novaya Zhizn’,53.51667,33.36667
Urochishche Shavrino,57.73358,33.37797
Kholm,58.9015,33.38752
Kvasovo,55.45,33.4
Kondushi-Tergovshchina,60.85131,33.41166
Karavayevo,55.62706,33.42217
Urochishche Bol’shoye Boloto,57.78552,33.43312
Dorokhnovo,58.42645,33.44415
Pustoshka,56.17694,33.45861
Kholm,56.08,33.46919
Panika,57.35871,33.47996
Rudnëvo,57.41666,33.48987
Selino,56.88149,33.50205
Urochishche Maslovka,57.86602,33.51629
Dubki,56.75263,33.52804
Kamen’,59.15781,33.53738
Safonovo,55.6775,33.54972
Teplyanka,54.80168,33.56064
Vyazovik,57.46655,33.57398
Aristovo,56.80194,33.58472
Zelënaya Lipa,53.3,33.6
Solnechnaya,56.30313,33.61243
Ostanovochnyy Punkt Korsakovskaya,58.28299,33.62524
Vorontsovo,55.7525,33.63861
Okladnevo,58.59639,33.65194
Sovkhoz Gastilovka,53.48333,33.66667
Pavlovskiy,52.72472,33.68056
Urochishche Sidorova Niva,57.15807,33.6922
Opetskoye,55.99,33.70278
Sennaya,54.86186,33.71427
Rytoye,56.91644,33.72679
Dulevo,54.07003,33.73649
Stantsiya Urna,57.91667,33.75
Podgerb,53.9525,33.7625
Ozero Karasinaya Luzha,57.92519,33.77365
Gorbachevka,54.06556,33.78417
Zubovo,56.39968,33.7968
Mikhali,56.10806,33.80972
Yablonovo,54.36953,33.82491
Dolganovo,58.79914,33.83454
Pan’kovo,59.39303,33.84982
Bol’shiye Lesa,58.50189,33.86116
Zuyevo,56.58262,33.87041
Ozero Guslino,58.8,33.88333
Belyatino,57.32514,33.89549
Boloto Pakhomovo,57.02274,33.90737
Kapshinskiy,60.0385,33.91833
Sukhoyedovo,58.18333,33.93333
Stantsiya Pil’shino,53.07038,33.94689
Makarovo,56.60139,33.95972
Kochany,54.75317,33.97308
Stantsiya Zlino,57.90721,33.98427
Medvedkovo,58.36667,34.0
Boloto Zamosh’ye,58.21076,34.01157
Pishchalino,58.09425,34.02418
Voronovo,56.78582,34.03805
Gorodets,53.1281,34.05249
Poddub’ye,56.03333,34.06667
Ryukhovo,56.94116,34.07782
Mishino,55.07758,34.09008
Zubakino,55.82778,34.10556
Put’kovo,54.95468,34.11848
Kurovo,56.52286,34.13458
Ozero Rakitinskoye,58.93333,34.15
Yekaterinki,55.47354,34.16628
Ozero Shugozero,59.93861,34.17889
Stantsiya Kuvshinovo,57.02361,34.18944
Ostanovochnyy Punkt Petersonovka,57.82422,34.20163
Ferkovo,57.15199,34.21546
Khinel’ka,51.9989,34.2266
Kirshin Konets,60.07512,34.23863
Boloto Gladkiy Mokh,58.10937,34.25185
Ploskiy Bor,59.01667,34.26667
Urochishche Ankhimovskoye,60.66412,34.27842
Stantsiya Gudovo,51.5185,34.29236
Stantsiya Ordzhonikidzegrad,53.31546,34.30475
Akademicheskiy,57.71111,34.31638
Ignatkovo,55.48842,34.32828
Rybnitsa,52.01102,34.33915
Kolenovo,55.64278,34.34962
Krasnaya Zor’ka,51.5965,34.3628
Kurgan’ye,53.81901,34.37089
Basurmanovo,55.9,34.38333
Zubovka,53.01469,34.39564
Poluovchinki,54.83083,34.40722
Oleshnya,53.5474,34.41874
Teplyashino,56.61905,34.43114
Shuvalov,56.94284,34.44036
Urochishche Prakhnevo,57.96466,34.45249
Man’kovo,57.34395,34.46611
Taborishche,51.94,34.4762
Lyadiny,57.77342,34.48613
Fen’kovo,60.47664,34.49819
Ovsyaniki,55.40011,34.51187
Shepetovo,56.75652,34.5217
Uda,55.13446,34.53393
Podsoson’ye,55.83301,34.54734
Zhgovet’,51.6473,34.5609
Usovka,53.97,34.5725
Bryanskiy Opytnyy Leskhoz,53.20611,34.58566
Batagovskaya Vel’ya,53.27998,34.59969
Petrovo,57.27551,34.61445
Strashevichi Airfield,56.85275,34.62675
Selikhovo,57.03465,34.64079
L’nozavod,55.43634,34.65079
Mostishche,55.57366,34.66495
Bol’shoye Vishen’ye,57.14252,34.67448
Karel’skiy,51.6136,34.6838
Ivino,55.74606,34.69664
Semënovo,51.4912,34.7081
Pesochnya,55.95055,34.72001
Kochetovka,52.28731,34.73014
Buda,53.45667,34.74056
Bogdanovo,55.29806,34.75139
Barantsy,54.53333,34.76667
Podberezh’ye,59.46472,34.77722
Samuylovo,58.6681,34.78838
Vinnitsy-Turayeva Gora,60.65,34.8
Amon’ka,51.6545,34.8136
Savinskiy,53.74944,34.82361
Ozero Shchigol’skoye,59.97306,34.83444
Bericheno,55.22781,34.84614
Vasil’tsevo,56.86408,34.85993
Timoshkino,57.19533,34.87121
Larikovo,59.96667,34.88333
Urochishche Zapush,52.10192,34.898
Kuban’,52.27594,34.90673
Iyevkovo,57.86667,34.91667
Lunino,55.22633,34.92783
Potapovo,55.35266,34.93939
Stremkovo,58.78333,34.95
Ozero Sudomlya,57.64138,34.9611
Rzhavets,51.9417,34.9712
Novgorodskoye,56.83898,34.9833
Ostrov,57.8325,34.995
Lubensk,52.6122,35.0062
Zheltukhino,55.0,35.01667
Urochishche Grudach,59.0458,35.0271
Bratskiy,52.53639,35.03944
Nizov’ye,59.15,35.05
Khitrova Slobodka,52.85443,35.06263
Gorlovo,56.12146,35.07233
Kresttsy,58.83575,35.083
Duplya,57.58461,35.09295
Gladkoye,52.2803,35.1044
Stantsiya Arbuzovo,52.0195,35.1161
Ozero Mezhinskoye,59.3952,35.1269
Petrovskiy,52.3462,35.1397
Bol’shoye Kobyakovo,56.18066,35.15131
Kosinskoye,58.49633,35.1649
Strashnovskiy,52.46861,35.17722
Snizha,52.1211,35.1877
Dubrova,59.01667,35.2
Gornal’,51.05583,35.21306
Novaya Sorochina,51.3596,35.2274
Repino,56.39151,35.23573
Morozovo,54.8525,35.24889
Istra,55.16611,35.25833
Mysh’yaki,55.60639,35.27
Berez’ye,59.0816,35.2815
Verkhovaya,54.19997,35.29397
Prigorodnaya Sloboda,51.6931,35.3077
Koshcha,53.87306,35.3175
Balashkovo,56.25307,35.3319
Stantsiya Sukhinichi-Uzlovye,54.11738,35.34413
Kochki,52.375,35.35389
Podborov’ye,58.18434,35.36521
Zinov’yevo,56.48725,35.37836
Vasil’yevskoye,55.46028,35.38778
Koshelëvo,52.5282,35.4004
Avilovo,52.4365,35.412
Muravchik,52.47472,35.42083
Grishakovo,58.78333,35.43333
Varvarina Gora,58.23846,35.44437
Moshna,55.68273,35.45509
Chernavino,58.68333,35.46667
Imeni Karla Libknekhta,51.6195,35.4763
Vorobzha,51.16139,35.48556
Popovka,55.68809,35.49849
Kazakovo,55.66472,35.51071
Polyany,54.60897,35.52167
Novinka,59.5149,35.5319
Priovrazhnyy,50.84444,35.54194
Pogorelovo,55.57214,35.55185
Nelidovka,51.4399,35.5648
Yakshino,55.93066,35.57448
Nikulina Gora,57.131,35.5853
Ivanovskoye,56.23861,35.59689
Rayëvo,55.22611,35.60639
Ochep,58.71667,35.61667
Shubino,53.12026,35.62676
Irtisovo,52.13167,35.63639
Krasnyy Kommunar,52.56417,35.64611
Demekhovo,55.68025,35.65575
Urochishche Koptsevo,55.73833,35.66528
Borodavkino,55.37572,35.67488
Plaksino,59.5163,35.6851
Dorka,58.06306,35.69506
Sen’kovo,54.34286,35.70644
Urochishche Isakovo,55.71389,35.71722
Kutlovo,55.32389,35.72778
Gory Meshcherskiye,56.20177,35.74012
Zhernovets,52.5137,35.7491
Terekhovo,55.83504,35.75874
Omash,58.76457,35.76921
Krasnaya Gorka,57.79283,35.7797
Novoselki,54.35389,35.78944
Andreykovo,56.33818,35.79941
Volkovo,54.29623,35.81012
Dvoriki,52.266,35.8206
Polekhovka,52.0812,35.832
Lyamtsino,58.48845,35.8417
Chechera,53.5575,35.85028
Slugovishchevo,55.31806,35.86028
Zalomnyy,51.53583,35.87056
Stanovishche,55.8752,35.88315
Tver Railway Station,56.83552,35.89193
Osheykino,56.25751,35.90066
Khlystovo,58.57211,35.91095
Peny,51.06861,35.91833
Imeni Krupskoy,56.81255,35.92835
Otrada,52.68075,35.93609
Pominovo,56.49031,35.94763
Dubino,50.6022,35.9576
Kliny,54.92583,35.96707
Gnezdilovo,51.8069,35.9778
Kharina Gora,59.95138,35.98633
Vysokovo,57.32112,35.99846
Murashki,52.71288,36.00848
Aleksandrovka,50.8817,36.01763
Vengerovka,50.93558,36.02761
Krasnopol’ye,53.71719,36.03522
Beklemishevo,56.8749,36.0468
Pyatovskiy,54.68908,36.05634
Nikol’skoye,55.25,36.06667
Shiryayevo,55.97655,36.0741
Novaya Poselënovka,51.63333,36.08333
Urochishche Dubravka,52.01778,36.0925
Il’ino,53.90218,36.10023
Aleksandrovo,55.51667,36.11139
Pridanikha,58.52553,36.12056
Staroye,55.7118,36.13229
Ol’khovatka,52.25175,36.13902
Bol’shoy Zhukovets,57.6438,36.148
Timoshkino,59.3815,36.1574
Boriskovo,58.4478,36.1668
Lesnaya,52.93688,36.1765
Fedinskoye,53.73578,36.1851
Alisovka,51.09674,36.19602
Krasnaya Sloboda,55.35556,36.20667
Mitrofanovka,52.75,36.21667
Boloto Kosinskoye,58.9903,36.2248
Terepech,54.5,36.23333
Rzhavets,52.33797,36.24474
Urochishche Luntikha,57.6769,36.2539
Kurzha,59.851,36.2643
Bol’shiye Sushki,54.37383,36.27377
Vtoroy Ivanovskiy,52.62306,36.28389
Burakovo,55.00391,36.29373
Aleksino,58.59007,36.30094
Urochishche Subbotikha,57.7201,36.3106
Pakhomovo,59.92799,36.31945
Bol’shiye Kozly,54.41447,36.33237
Novaya Cherepet’,54.10045,36.34027
Ozero Palozero,60.98911,36.35032
Aleksandrovka Vtoraya,52.43,36.36
Vidogoshchi,56.7052,36.3689
Vasil’yevskoye Soymonovo,56.1128,36.3778
Varvarikha,55.88919,36.38721
Prilepy,52.29988,36.39684
Mikhaylovka,54.65104,36.40632
Tarbaikha,57.7718,36.4156
Karizha,55.02361,36.425
Kolkhoz Imeni Kaganovicha,55.6,36.43333
Urochishche Kerosinnoye,51.06094,36.4429
Danilovskoye,58.7171,36.4521
Timonino,58.7539,36.4624
Bol’shoy Bor,57.8342,36.4725
Kuznetsovo Vtoroye,53.36667,36.48333
Zharov,53.54333,36.4925
Mokshino,56.581,36.5015
Verkhovatyy,52.6768,36.5119
Bayutino,54.50972,36.52172
Iyevlevo,57.35,36.53333
Zarech’ye,53.3037,36.54452
Chermoshnoye Pervoye,51.38029,36.55269
Bludi,57.1887,36.5631
Plota,51.8104,36.57022
Kobyakovo,53.06517,36.58158
Gorbuntsovo,53.11795,36.58965
Nizhnyaya Sergeyevka,52.61667,36.6
Samsonova,55.11195,36.60885
Karla Marksa,56.6,36.61667
Vyvorotkovo,51.57256,36.62468
Minino,56.48333,36.63333
Mayak Peredniy Chushinskiy,45.31943,36.64347
Pozharki,54.79344,36.65098
Ostrechina,57.79118,36.66028
Arsen’yevo,53.73794,36.66749
Isakovo,54.27711,36.67758
Ozero Luka,57.05944,36.68472
Bobrovka,52.56262,36.69325
Aleksandrovo-Mar’ino,58.9103,36.7011
Bes’kovo,53.54326,36.71005
Ozero Karas’ye,60.0078,36.7174
Moseyevka,54.57468,36.72767
Turgenevo,53.46435,36.73334
Krutoy Log,50.5215,36.74204
Vershiny,60.93333,36.75
Soskino,56.1371,36.7602
Spass,54.32267,36.76843
Stantsiya Sarayevka,51.32195,36.77837
Fëdorovka,52.5253,36.7852
Davydovskoye,55.85884,36.79757
Topki,52.4151,36.8058
Yakovlevka,51.58306,36.81556
Balka Serommakhina,45.19111,36.82278
Ozero Lupozero,60.3214,36.832
Bosarevo,54.3682,36.84119
Nizhneye Skvorcheye,52.86667,36.85
Topki,52.40466,36.85935
Glumikha,57.971,36.8676
Bredikhino Vtoroye,53.38083,36.8775
Myshkino,58.2517,36.889
Stepan’kovo,55.98444,36.89944
Kamyshevka,51.06217,36.90814
Kurilovo,56.1,36.91667
Krasnyy Oktyabr’,57.8229,36.9263
Nikolayevskaya,60.85,36.93333
Berëzovo,53.8364,36.94485
Khryashchevoye,50.75291,36.95452
Berezhay,57.4397,36.9644
Novosëlki,55.27862,36.97079
Golubinskiy,45.395,36.98083
Pitomnik Lytkino Akademii Meditsinskikh Nauk Soyuza Sovetskikh Sotsialisticheskikh Respublik,56.0186,36.9903
Belavino,56.06667,37.0
Dmitriyevka,50.48767,37.01
Bokarëvo,57.78898,37.02008
Gora Girka,45.22577,37.03127
Nazar'yevo,55.67417,37.04028
Berëzovka,56.48333,37.05
Gorodishche,50.7526,37.06055
Kazarma 311 km,58.1848,37.0703
Vyazovets,57.5701,37.082
Saritsa,60.70052,37.09311
Novomorozovo,52.41083,37.10027
Kurgany Popovy,45.22329,37.11149
Shevrigino,57.2075,37.1191
Borikhino,58.3588,37.1295
Vasilëvo,58.2832,37.1374
Urochishche Afanasovo,57.0883,37.1463
Khotilovo,58.1986,37.15326
Mechnikovo,55.75472,37.16427
Nikol’skoye,54.0499,37.17253
Klusovo,56.28333,37.18333
Loshach’ye,54.2081,37.19351
Golokhvostovo,55.37113,37.20276
Aleksandrovka,55.75328,37.21146
Urochishche Grachëvka,50.98951,37.21863
Yefimovka,55.22962,37.22919
Savost’yanovo,54.14361,37.23806
Unitsy,57.458,37.2495
Tseplyayevo Pervoye,50.4998,37.2583
Lutskoye,55.75,37.26667
Korotkoye,50.8892,37.2742
Bunteikha,56.1,37.28333
Kema,60.4297,37.2918
Ivanovskoye,59.31667,37.3
Nikonorovo,55.7,37.31
Podosinki,55.43611,37.31722
Ostanovochnyy Punkt 274 km,55.24472,37.32667
Novoye Roshchino,58.019,37.3343
Myshkino,58.72179,37.34369
Drozdeyevo,58.2752,37.3507
Piskovo,55.53877,37.36053
Shemyakino,55.99806,37.36889
Tulovo,57.4517,37.379
Ozero Kustozero,60.4929,37.3868
Fedoseikha,57.7942,37.3962
Krasnyy Khutor,51.59472,37.40333
Bol’shaya Puditsa,57.13528,37.4125
Pirogovo,54.58351,37.41893
Khimki,55.9001,37.42848
Nizhneye Romanovo,54.81968,37.43628
Oznobishino,55.40033,37.44575
Sandarovo,55.2503,37.45179
Osinovets,57.3823,37.4602
Tushanka,58.0719,37.4671
Andreytsevo,57.3919,37.4766
Molokovo,60.48333,37.48333
Stantsiya Malakhovo,54.35934,37.49389
Sushka,54.87196,37.50155
Petrovskiy,54.18606,37.51158
Sologovskoye,57.41667,37.51667
Dolgoye,52.05814,37.52491
Sovkhoz Leninskiye Gory,55.7,37.53333
Lagovskoye,55.31011,37.54079
Ushchel’ye Dyurso,44.68333,37.55
Zaytsevo,54.80484,37.55688
Muratovo,52.50447,37.56489
Bol’shoye Novo,59.12469,37.57165
Bol’shaya Gorodnya,54.75112,37.58137
Butyrsky District,55.81573,37.58629
Druzhba,53.9181,37.5934
Yurkino,56.73333,37.6
Bykovo,55.47778,37.60722
Ostanovochnyy Punkt 201 km,57.3175,37.6161
Red Square,55.75412,37.62002
Bol’shaya Dora,59.0718,37.62861
Trubino,57.5031,37.635
Sudbishchi,52.95638,37.64292
Yur’yevo,56.05,37.65
Babkin,53.20361,37.65667
Metro Krasnosel'skaya,55.77998,37.66653
Antushevo,59.90059,37.67147
Malinovka,58.11947,37.681
Sknyatino,57.0978,37.6884
Tsaritsino,55.6095,37.69867
Zadovo,57.2704,37.7057
Sof’ino,57.6585,37.7161
Chernozëmovo,56.13588,37.72237
Pobeda,44.76778,37.73278
Cherkizovskaya,55.8049,37.74018
Voskresenovka,51.04311,37.74954
Liman Gusinyy,45.55838,37.75456
Pavlovka,53.67478,37.76502
Poluninka,53.44245,37.77268
Platovets,51.8614,37.7829
Pozhidayevka,52.18778,37.78889
Sovkhoz Imeni Semnadtsatogo Parts”yezda,51.95,37.8
Sudzhukskaya Kosa,44.67934,37.80824
Sigitovo,54.19511,37.81724
Stantsiya Kalyazin,57.2337,37.8282
Privalovo,55.09436,37.83605
Stoylovo,53.92307,37.84779
Krasnyy Oktyabr’,53.39917,37.855
Makarovka,54.8372,37.86349
Urochishche Glubokiy Yar,44.82583,37.87
Mys Penay,44.68023,37.87998
Ovchinnikovo,50.3311,37.8883
Stantsiya Usady-Okruzhnyye,55.15496,37.89668
Chernyavka,53.7836,37.90588
Parnaya,52.33333,37.91667
Novokladovoye,51.3851,37.92333
Medlevo,57.61667,37.93333
Shishkino,57.41389,37.94472
Sobolevo,58.17037,37.95163
Shchepkin,50.521,37.9603
Puzhdmozero,60.7,37.96667
Sitnyanka,50.2172,37.9767
Sukharevo,50.1391,37.9843
Ol’khovets,54.1404,37.99557
Balka Sukmanovskiy Yar,51.00735,38.00524
Beloruss,58.1952,38.0151
Myza,55.85137,38.02248
Mys Tonkiy,44.5603,38.0316
Sokolovka,50.84658,38.0391
Fedurnovo,55.75488,38.04696
Dmitriyevkskoye,57.9731,38.0534
Fëdorovka,52.6194,38.0614
Manushino,57.81,38.0671
Moshonovo,54.59778,38.07444
Zlobino,54.73803,38.08237
Kostevka,50.8855,38.0899
Kholopchik,52.0888,38.0981
Gorodishchi,54.13673,38.10385
Zalesskoye,53.39765,38.11104
Akhtarskiy Liman,46.00668,38.1194
Stantsiya Sukovkino,51.67207,38.12979
Shilovo,55.52589,38.13692
Loktevo,59.9057,38.1457
Stantsiya Sotnikovo,55.05806,38.15222
Bazarovo,54.79043,38.16045
Vikhrovo,56.25,38.16667
Kalanchinovka,53.1514,38.1772
Verkhniy Moisey,50.2439,38.1836
Liman Cheburgol,45.52194,38.19222
Lyubaseyevka,55.93333,38.2
Kudinovo,55.76191,38.20663
Nasonovo,50.251,38.2153
Tolmachëvo,55.36209,38.22201
Matchino,54.99722,38.23139
Vasil’yevka,52.12055,38.23839
Medvedovski,44.98306,38.24667
Pervaya Pyatiletka,46.61389,38.25333
Zabolot’ye,59.37048,38.2612
Ozero Kitel’skoye,60.6117,38.2679
Yur’yevo,57.1431,38.277
Lapino,59.20913,38.28524
Shayma,59.18289,38.29466
Rostovtsevo,57.1438,38.3013
Makarovo,57.1461,38.3125
Gorbantsevo,57.1128,38.3203
Doguab,44.47306,38.32833
Pervoye Maya,50.94472,38.33472
Gora,60.5841,38.3458
Shirokaya Pshadskaya Shchel’,44.49294,38.35337
Zuyevo,59.8916,38.3618
Kozlovka,54.6206,38.36862
Kobyakovo,54.9725,38.3775
Yastrebin Kolodez’,52.84928,38.38455
Dolgiy,50.8867,38.394
Verkhniye Plostki,57.6939,38.4012
Botygino,60.3179,38.4106
Karavaytsevo,57.1446,38.4182
Palatovka Vtoraya,50.43185,38.4271
Nizhnyaya Ol’shanka,51.6162,38.435
Petrovka,51.5112,38.4469
Gorodskoy Okrug Novomoskovsk,54.12317,38.45588
Balka Sykhoy Yelanchik,47.23284,38.46481
Ostanovochnyy Punkt 187 km,51.64916,38.47212
Baushovka,57.536,38.4826
Mordves,54.4552,38.4891
Maloye Pan’kino,59.10629,38.49681
Stantsiya Ploty,52.37195,38.50419
Balka Plota,50.82614,38.5121
Urochishche Step’,53.03306,38.52
Sverdlovskiy,45.07392,38.52894
Bol’shaya Bogten’ga,60.377,38.5352
Novaya Yakovlevka,54.09323,38.54627
Barka,58.70334,38.55266
Podkhozhiye Vyselki,54.28165,38.56183
Berëzovka,53.66819,38.57171
Krutoberegaya,60.5347,38.5805
Oleyniki,50.08,38.5876
Kartashovka,52.29834,38.59715
Dzhumaylovka,45.45359,38.60321
Razdol’nyy,46.29418,38.61391
Shapkino,55.14189,38.62078
Lomtevo,54.75806,38.63083
Kovyl’ye,53.15162,38.63816
Novlyanskoye,55.31426,38.6469
Kordon Rebostovskiy,50.9015,38.65416
Roitsa,59.1569,38.66272
Romannikovo,59.3945,38.6694
Oktyabr’skiy,45.6054,38.67654
Lavrenenkova Polyana,44.5879,38.6836
Kosyayevo,54.58261,38.69497
Ploskovo,59.3752,38.7025
Sorokino,60.3323,38.7125
Dmitriyevka,52.79701,38.72125
Kiselëvka,50.9775,38.7298
Yefremovo,57.46409,38.7374
Shchelkanka,56.68809,38.747
Tovolzhan,52.20659,38.75619
Zolot’ki,47.37407,38.76463
Veresy,45.38806,38.77222
Dudchin,50.4967,38.7805
Demidovo,55.78095,38.7883
Nizhneye Khoroshovo,55.14453,38.79542
Telyatniki,54.98056,38.80361
Ostanovochnyy Punkt 215 km,51.6514,38.81303
Pyalnobovo,60.1801,38.8217
Vysokoye,58.5974,38.83169
Balka Volgina,46.60866,38.83946
Krasnyy Log,52.9,38.85
Psebe,44.2594,38.8576
Ogarëvo,53.70187,38.86623
Dergayevo,59.6798,38.8745
Zakhar’ino,57.08333,38.88333
Strelitsy,53.72278,38.89139
Ozero Kulikovo,55.15,38.9
Popovka,57.4257,38.908
Kuybyshevsky District,47.81667,38.91667
Altukhovo,54.64168,38.92441
Pyzhëvo,54.68198,38.93357
Savinskoye,57.9153,38.9445
Urochishche Akdoyeyevskiy,55.51786,38.95147
Steninskaya,55.66462,38.95923
Staroderevyankovskaya,46.12761,38.9674
Urochishche Sof’ino,53.61947,38.97658
Stantsiya Zavod Izmeritel’nykh Priborov,45.07371,38.98622
Desyatyy God Oktyabrya,54.2422,38.9949
Bogoyavlenka,51.7808,39.003
Novaya,55.74074,39.01364
Berendeyevo,56.60078,39.02173
Myasinkovo,57.4712,39.0298
Korobovo,58.81367,39.03728
Balka Yasenev Yar,50.5025,39.04572
Akulovo,57.2501,39.0534
Tuapse-Passazhirskaya,44.0935,39.0623
